topic_id,axis,parent_category_id,parent_label_zh,parent_label_en,topic_name_zh,topic_name_en,definition_zh,definition_en,language,aliases,positive_evidence,negative_evidence,support_count,prototype_document_ids,prototype_titles,granularity_level,status,cluster_stability_nmi,parent_silhouette,direct_match_threshold,review_match_threshold,version,discovery_source
TR-T34-ZH-900,technical,T34,聚类、关联规则与模式识别,"Clustering, Association Rules and Pattern Recognition",聚类、关联规则与模式识别（未细分）,"Clustering, Association Rules and Pattern Recognition (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['模糊C均值', 'FCM', 'K均值', '聚类算法']",2,"['ZH_0851', 'ZH_0018']","['基于智能终端特征信号的配电网台区拓扑识别方法', '基于改进FCM和最小互信息算法的户变关系辨识方法']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
TR-T35-ZH-001,technical,T35,时序预测与状态估计,Time-Series Forecasting and State Estimation,光伏、风电与负荷预测,"Photovoltaic, Wind and Load Forecasting",属于“时序预测与状态估计”父类，核心边界由光伏功率预测、光伏预测、风电功率预测、风电预测、负荷预测等证据确定。,A seeded fine-grained topic under Time-Series Forecasting and State Estimation.,zh,"['光伏功率预测', '光伏预测', '风电功率预测', '风电预测', '负荷预测', '功率预测', '超短期预测']","['光伏功率预测', '光伏预测', '风电功率预测', '风电预测', '负荷预测', '功率预测', '超短期预测']","['状态估计', '参数估计', '参数辨识', '状态预测']",13,"['ZH_0348', 'ZH_0921', 'ZH_0199', 'ZH_0923', 'ZH_0548']","['基于相似日与多模型融合的短期负荷预测', '基于VMD-ISSA-KELM的短期光伏发电功率预测', '针对非平稳信号和高频噪声的自适应噪声完整集成经验模态分解-双向长短期记忆风功率预测模型', '基于新型日期映射法和ISGU混合模型的短期电力负荷预测', '基于异质聚类与Stacking的双集成光伏发电功率预测']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
TR-T35-ZH-002,technical,T35,时序预测与状态估计,Time-Series Forecasting and State Estimation,状态估计与参数估计,State and Parameter Estimation,属于“时序预测与状态估计”父类，核心边界由状态估计、参数估计、参数辨识、状态预测等证据确定。,A seeded fine-grained topic under Time-Series Forecasting and State Estimation.,zh,"['状态估计', '参数估计', '参数辨识', '状态预测']","['状态估计', '参数估计', '参数辨识', '状态预测']","['光伏功率预测', '光伏预测', '风电功率预测', '风电预测']",4,"['ZH_0110', 'ZH_0867', 'ZH_0347', 'ZH_0187']","['融合同步发电机动态状态估计的电力系统状态估计', '基于并行粒子群算法的电力系统分区抗差状态估计', '基于自适应插值强跟踪扩展卡尔曼滤波的电力系统动态状态估计研究', '基于稳态信息和条件分布自适应的风电场阻抗智能辨识和稳定性评估']",3,reviewed,1.0,,0.476,0.346,8.0,v8_seeded_boundary_topic
TR-T36-ZH-001,technical,T36,故障诊断、定位与保护算法,"Fault Diagnosis, Localization and Protection Algorithms",故障诊断与故障分类,Fault Diagnosis and Classification,属于“故障诊断、定位与保护算法”父类，核心边界由故障诊断、故障分类、故障预测等证据确定。,"A seeded fine-grained topic under Fault Diagnosis, Localization and Protection Algorithms.",zh,"['故障诊断', '故障分类', '故障预测']","['故障诊断', '故障分类', '故障预测']","['故障定位', '故障测距', '故障选线', '定位方法']",7,"['ZH_0864', 'ZH_0336', 'ZH_0270', 'ZH_0020', 'ZH_0341']","['基于卷积深度网络的高压真空断路器机械故障诊断方法', '基于融合少数类过采样均衡多分类数据的改进极限学习机的变压器故障诊断方法', '声信号下基于双通道特征融合网络的电抗器故障诊断方法', '考虑声-振模态结合的抽水蓄能机组轴承故障诊断', '考虑三段式线路保护主保护范围的电网故障诊断解析模型']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
TR-T36-ZH-002,technical,T36,故障诊断、定位与保护算法,"Fault Diagnosis, Localization and Protection Algorithms",故障定位、测距与选线,"Fault Location, Distance and Line Selection",属于“故障诊断、定位与保护算法”父类，核心边界由故障定位、故障测距、故障选线、定位方法等证据确定。,"A seeded fine-grained topic under Fault Diagnosis, Localization and Protection Algorithms.",zh,"['故障定位', '故障测距', '故障选线', '定位方法']","['故障定位', '故障测距', '故障选线', '定位方法']","['故障诊断', '故障分类', '故障预测']",13,"['ZH_0869', 'ZH_0406', 'ZH_0320', 'ZH_0389', 'ZH_0374']","['基于断路器重合闸的柔性直流输电线路单端故障测距方法', '基于分层定位模型的含DG配电网故障定位方法研究', '多级多分支配电线路雷击故障定位方法', '基于时域阻抗法的35 kV配电线路相间短路故障测距', '基于小波变换与TKEO的故障识别与定位方法研究']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
TR-T36-ZH-900,technical,T36,故障诊断、定位与保护算法,"Fault Diagnosis, Localization and Protection Algorithms",故障诊断、定位与保护算法（未细分）,"Fault Diagnosis, Localization and Protection Algorithms (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['故障诊断', '故障分类', '故障预测']",4,"['ZH_0131', 'ZH_0373', 'ZH_0326', 'ZH_0012']","['离网型制氢系统典型短路故障分析及协同保护', '基于护层接地线电流和分段TKEO的电缆早期故障检测方法', '基于差动电流能量比的新能源场站送出线路纵联保护', '基于临界超标样本扩充的数据驱动短路电流超标精准校验方法']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
TR-T37-ZH-001,technical,T37,优化调度与数学规划,Optimization Scheduling and Mathematical Programming,经济、低碳与多能优化调度,"Economic, Low-Carbon and Multi-Energy Dispatch",属于“优化调度与数学规划”父类，核心边界由优化调度、经济调度、低碳调度、协同调度等证据确定。,A seeded fine-grained topic under Optimization Scheduling and Mathematical Programming.,zh,"['优化调度', '经济调度', '低碳调度', '协同调度']","['优化调度', '经济调度', '低碳调度', '协同调度']","['联合规划', '规划模型', '容量配置', '选址定容']",8,"['ZH_0484', 'ZH_0735', 'ZH_0038', 'ZH_0324', 'ZH_0060']","['基于多智能体深度强化学习的分布式电源优化调度策略', '基于优势柔性策略-评价算法和迁移学习的区域综合能源系统优化调度', '计及(火用)效率的电-气-热综合能源系统多目标优化调度方法', '沿海区域综合能源生产单元随机优化调度', '适应新型电力系统发展的多元灵活资源优化调度建模和分析']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
TR-T37-ZH-002,technical,T37,优化调度与数学规划,Optimization Scheduling and Mathematical Programming,联合规划、容量配置与选址定容,"Joint Planning, Capacity and Siting",属于“优化调度与数学规划”父类，核心边界由联合规划、规划模型、容量配置、选址定容、扩展规划等证据确定。,A seeded fine-grained topic under Optimization Scheduling and Mathematical Programming.,zh,"['联合规划', '规划模型', '容量配置', '选址定容', '扩展规划']","['联合规划', '规划模型', '容量配置', '选址定容', '扩展规划']","['优化调度', '经济调度', '低碳调度', '协同调度']",4,"['ZH_0007', 'ZH_0757', 'ZH_0211', 'ZH_0882']","['面向新型电力系统的输电网与分布式变速抽水蓄能联合规划', '考虑直接负荷控制与风电不确定性的输电网扩展规划', '计及碳定价的新型电力系统容量优化配置研究', '基于自适应ε-支配多目标粒子群算法的含SOP的主动配电网源–网–荷–储双层协同规划模型']",3,reviewed,1.0,,0.4522,0.3222,8.0,v8_seeded_boundary_topic
TR-T37-ZH-003,technical,T37,优化调度与数学规划,Optimization Scheduling and Mathematical Programming,混合整数、二阶锥与多目标规划,"Mixed-Integer, Conic and Multi-Objective Programming",属于“优化调度与数学规划”父类，核心边界由混合整数、二阶锥规划、多目标优化、线性规划等证据确定。,A seeded fine-grained topic under Optimization Scheduling and Mathematical Programming.,zh,"['混合整数', '二阶锥规划', '多目标优化', '线性规划']","['混合整数', '二阶锥规划', '多目标优化', '线性规划']","['优化调度', '经济调度', '低碳调度', '协同调度']",5,"['ZH_0360', 'ZH_0234', 'ZH_0095', 'ZH_0194', 'ZH_0803']","['考虑电池储能老化和需求侧响应的交直流混合配电网动态重构方法', '“源-网-荷-储”协调控制低碳经济优化及降碳效果分析', '前景导向的主动配电网智能储能软开关规划方法', '多区域电-冷-热互联分布式能源站量质协同规划研究', '满足静态电压稳定增强要求的发电机最佳调整方法']",3,stable,1.0,,0.4081,0.2781,8.0,v8_seeded_boundary_topic
TR-T37-ZH-900,technical,T37,优化调度与数学规划,Optimization Scheduling and Mathematical Programming,优化调度与数学规划（未细分）,Optimization Scheduling and Mathematical Programming (Unresolved Subtopic),证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['优化调度', '经济调度', '低碳调度', '协同调度']",7,"['ZH_0120', 'ZH_0690', 'ZH_0118', 'ZH_0017', 'ZH_0492']","['综合提升新能源高占比受端电网小干扰和暂态电压稳定性的SVG优化配置方法', '提升电网电压支撑强度的调相机优化配置方法', '基于灵活性资源调节和网络重构的P2P交易的阻塞管理方法', '计及拓扑相似性的含分散式风电配网双层优化重构方法', '阶梯式碳交易下考虑源荷不确定性的储能优化配置']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
TR-T38-ZH-001,technical,T38,博弈论、市场机制与多主体决策,"Game Theory, Market Mechanisms and Multi-Agent Decision-Making",主从博弈与双层决策,Stackelberg Games and Bilevel Decisions,属于“博弈论、市场机制与多主体决策”父类，核心边界由主从博弈、Stackelberg等证据确定。,"A seeded fine-grained topic under Game Theory, Market Mechanisms and Multi-Agent Decision-Making.",zh,"['主从博弈', 'Stackelberg']","['主从博弈', 'Stackelberg']","['纳什谈判', '纳什博弈']",4,"['ZH_0233', 'ZH_0039', 'ZH_0338', 'ZH_0215']","['基于数字孪生模型的主从博弈掺氢综合能源系统最优决策方法', '计及自适应阶梯碳势-碳价与供需双响应基于主从博弈的综合能源系统低碳经济调度', '考虑风光不确定与碳交易的区域综合能源系统双层博弈优化运行', '租赁市场中储能容量配置双层鲁棒优化模型']",3,reviewed,1.0,,0.4662,0.3362,8.0,v8_seeded_boundary_topic
TR-T38-ZH-002,technical,T38,博弈论、市场机制与多主体决策,"Game Theory, Market Mechanisms and Multi-Agent Decision-Making",纳什谈判与利益分配,Nash Bargaining and Benefit Allocation,属于“博弈论、市场机制与多主体决策”父类，核心边界由纳什谈判、纳什博弈等证据确定。,"A seeded fine-grained topic under Game Theory, Market Mechanisms and Multi-Agent Decision-Making.",zh,"['纳什谈判', '纳什博弈']","['纳什谈判', '纳什博弈']","['主从博弈', 'Stackelberg']",3,"['ZH_0209', 'ZH_0458', 'ZH_0113']","['基于纳什谈判的光伏产消者与共享储能协同参与市场优化策略', '风电场群联合共享储能两阶段协同并网优化', '储充换一体站协同多综合能源楼宇的低碳经济调度']",3,reviewed,1.0,,0.5445,0.4145,8.0,v8_seeded_boundary_topic
TR-T38-ZH-003,technical,T38,博弈论、市场机制与多主体决策,"Game Theory, Market Mechanisms and Multi-Agent Decision-Making",合作博弈与联盟协同,Cooperative Games and Coalition Coordination,属于“博弈论、市场机制与多主体决策”父类，核心边界由合作博弈、联盟博弈等证据确定。,"A seeded fine-grained topic under Game Theory, Market Mechanisms and Multi-Agent Decision-Making.",zh,"['合作博弈', '联盟博弈']","['合作博弈', '联盟博弈']","['主从博弈', 'Stackelberg']",3,"['ZH_0115', 'ZH_0188', 'ZH_0462']","['基于联盟合作博弈的风电数据定价方法', '计及联盟合作成本的新能源场站共享储能优化配置策略', '泛在电力物联网背景下基于联盟区块链的电力交易方法']",3,reviewed,1.0,,0.5461,0.4161,8.0,v8_seeded_boundary_topic
TR-T38-ZH-900,technical,T38,博弈论、市场机制与多主体决策,"Game Theory, Market Mechanisms and Multi-Agent Decision-Making",博弈论、市场机制与多主体决策（未细分）,"Game Theory, Market Mechanisms and Multi-Agent Decision-Making (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['主从博弈', 'Stackelberg']",2,"['ZH_0736', 'ZH_0009']","['皖南与皖北旅游产业合作主观博弈分析', '基于非零和博弈的互联异构多微网系统电-热-碳优化调度策略']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
TR-T39-ZH-001,technical,T39,鲁棒、随机与不确定性优化,"Robust, Stochastic and Uncertainty Optimization",鲁棒与分布鲁棒优化,Robust and Distributionally Robust Optimization,属于“鲁棒、随机与不确定性优化”父类，核心边界由鲁棒优化、分布鲁棒等证据确定。,"A seeded fine-grained topic under Robust, Stochastic and Uncertainty Optimization.",zh,"['鲁棒优化', '分布鲁棒']","['鲁棒优化', '分布鲁棒']","['机会约束', '概率潮流', 'CVaR', '条件风险价值']",14,"['ZH_0388', 'ZH_0711', 'ZH_0232', 'ZH_0248', 'ZH_0091']","['基于MIGDT的工业园区综合能源系统鲁棒运行优化', '计及源荷多重不确定性的综合能源系统鲁棒经济调度方法', '考虑P2G-CCS-HFC协调运行的园区综合能源系统分布鲁棒优化调度', '应对极温天气电力电量双缺的城市电网日前负荷管理优化', '考虑新能源配网三相不平衡治理的电动汽车充电策略']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
TR-T39-ZH-002,technical,T39,鲁棒、随机与不确定性优化,"Robust, Stochastic and Uncertainty Optimization",机会约束、概率潮流与风险约束,"Chance Constraints, Probabilistic Power Flow and Risk Constraints",属于“鲁棒、随机与不确定性优化”父类，核心边界由机会约束、概率潮流、CVaR、条件风险价值、置信水平等证据确定。,"A seeded fine-grained topic under Robust, Stochastic and Uncertainty Optimization.",zh,"['机会约束', '概率潮流', 'CVaR', '条件风险价值', '置信水平']","['机会约束', '概率潮流', 'CVaR', '条件风险价值', '置信水平']","['鲁棒优化', '分布鲁棒']",6,"['ZH_0220', 'ZH_0611', 'ZH_0042', 'ZH_0119', 'ZH_0441']","['考虑配电网全过程韧性提升的多类型韧性资源分布鲁棒机会约束规划', '考虑广义储能的微电网主动能量管理优化算法研究', '考虑新能源随机波动和T接线的城市电网连锁故障风险评估', '基于自适应高斯混合模型的含高渗透率分布式光伏电力系统风险评估', '基于风险分摊的多风电场机会约束机组组合求解方法']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
TR-T39-ZH-003,technical,T39,鲁棒、随机与不确定性优化,"Robust, Stochastic and Uncertainty Optimization",蒙特卡洛模拟与随机抽样,Monte Carlo Simulation and Random Sampling,属于“鲁棒、随机与不确定性优化”父类，核心边界由蒙特卡洛、Monte Carlo等证据确定。,"A seeded fine-grained topic under Robust, Stochastic and Uncertainty Optimization.",zh,"['蒙特卡洛', 'Monte Carlo']","['蒙特卡洛', 'Monte Carlo']","['鲁棒优化', '分布鲁棒']",3,"['ZH_0096', 'ZH_0088', 'ZH_0591']","['计及随机性的多分布式电源接入中压配电网承载能力评估', '基于灾害场景预估的配电系统韧性两阶段故障恢复策略', '含高比例风电系统随机备用调度研究']",3,reviewed,1.0,,0.5396,0.4096,8.0,v8_seeded_boundary_topic
TR-T39-ZH-900,technical,T39,鲁棒、随机与不确定性优化,"Robust, Stochastic and Uncertainty Optimization",鲁棒、随机与不确定性优化（未细分）,"Robust, Stochastic and Uncertainty Optimization (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['鲁棒优化', '分布鲁棒']",1,['ZH_0460'],['考虑夏普比率的虚拟电厂日前投标策略'],2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
TR-T40-ZH-001,technical,T40,电力系统建模、潮流与等值计算,"Power-System Modeling, Power Flow and Equivalencing",阻抗建模与等值参数辨识,Impedance Modeling and Equivalent-Parameter Identification,属于“电力系统建模、潮流与等值计算”父类，核心边界由阻抗建模、等值模型、等值参数等证据确定。,"A seeded fine-grained topic under Power-System Modeling, Power Flow and Equivalencing.",zh,"['阻抗建模', '等值模型', '等值参数']","['阻抗建模', '等值模型', '等值参数']",[],3,"['ZH_0826', 'ZH_0321', 'ZH_0383']","['MMC-HVDC输电系统中高频阻抗建模及谐振机理分析', '采用双二阶广义积分器锁相环的MMC多谐波线性化阻抗建模与分析', '新型同送同受路径的多回直流系统交互影响及协调恢复分析']",3,reviewed,1.0,,0.5353,0.4053,8.0,v8_seeded_boundary_topic
TR-T40-ZH-900,technical,T40,电力系统建模、潮流与等值计算,"Power-System Modeling, Power Flow and Equivalencing",电力系统建模、潮流与等值计算（未细分）,"Power-System Modeling, Power Flow and Equivalencing (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['阻抗建模', '等值模型', '等值参数']",2,"['ZH_0223', 'ZH_0306']","['电力系统仿射潮流多场景不确定性分析方法', '基于物理机理引导的数据驱动潮流计算方法']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
TR-T41-ZH-001,technical,T41,指标体系与综合评价,Indicator Systems and Comprehensive Evaluation,AHP、熵权与TOPSIS综合评价,"AHP, Entropy Weighting and TOPSIS Evaluation",属于“指标体系与综合评价”父类，核心边界由层次分析法、AHP、熵权法、TOPSIS、指标体系等证据确定。,A seeded fine-grained topic under Indicator Systems and Comprehensive Evaluation.,zh,"['层次分析法', 'AHP', '熵权法', 'TOPSIS', '指标体系']","['层次分析法', 'AHP', '熵权法', 'TOPSIS', '指标体系']","['数据包络分析', 'DEA', 'SBM', '效率评价']",27,"['ZH_0069', 'ZH_0821', 'ZH_0425', 'ZH_0078', 'ZH_0898']","['省域共同富裕水平测算及其时空演进', '分布式电源电压支撑能力层次分析评价', '湘江流域县域发展水平的综合评价及特征分析', '浙江县域共同富裕的测度、评价及区域分异', '中国绿色化发展水平测度及动态演化规律']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
TR-T41-ZH-002,technical,T41,指标体系与综合评价,Indicator Systems and Comprehensive Evaluation,DEA、SBM与效率测度,"DEA, SBM and Efficiency Measurement",属于“指标体系与综合评价”父类，核心边界由数据包络分析、DEA、SBM、效率评价等证据确定。,A seeded fine-grained topic under Indicator Systems and Comprehensive Evaluation.,zh,"['数据包络分析', 'DEA', 'SBM', '效率评价']","['数据包络分析', 'DEA', 'SBM', '效率评价']","['层次分析法', 'AHP', '熵权法', 'TOPSIS']",4,"['ZH_0569', 'ZH_0830', 'ZH_0562', 'ZH_0011']","['中国林业上市公司林产品流通效率比较研究', '辽宁城市化进程中土地利用结构效率测评分析', '长三角城市群产业生态效率及其时空跃迁特征', '适应能源转型发展的输配电价动态激励机制研究']",3,reviewed,1.0,,0.4703,0.3403,8.0,v8_seeded_boundary_topic
TR-T41-ZH-900,technical,T41,指标体系与综合评价,Indicator Systems and Comprehensive Evaluation,指标体系与综合评价（未细分）,Indicator Systems and Comprehensive Evaluation (Unresolved Subtopic),证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['层次分析法', 'AHP', '熵权法', 'TOPSIS']",2,"['ZH_0028', 'ZH_0557']","['基于健康指数的架空线路运行状态评价方法研究', '中国—东盟自贸区内各经济体经济发展差异研究']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
TR-T42-ZH-001,technical,T42,面板回归、计量经济与因果识别,"Panel Regression, Econometrics and Causal Identification",面板回归、固定效应与负二项模型,"Panel Regression, Fixed Effects and Negative Binomial Models",属于“面板回归、计量经济与因果识别”父类，核心边界由面板数据、面板模型、固定效应、负二项回归等证据确定。,"A seeded fine-grained topic under Panel Regression, Econometrics and Causal Identification.",zh,"['面板数据', '面板模型', '固定效应', '负二项回归']","['面板数据', '面板模型', '固定效应', '负二项回归']","['空间计量', '空间杜宾', 'SDM', '空间溢出']",17,"['ZH_0508', 'ZH_0166', 'ZH_0366', 'ZH_0380', 'ZH_0171']","['京津冀城市群就业密度空间分布特征及溢出效应', '借用规模视角下中国城市收缩时空特征及其空间溢出效应', '碳交易政策对高耗能企业碳排放强度的影响', '低碳城市试点对工业用地配置的影响及空间效应', '工业用地出让结构倾向对碳排放效率的影响及其传导机制——基于绿色技术创新中介视角']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
TR-T42-ZH-002,technical,T42,面板回归、计量经济与因果识别,"Panel Regression, Econometrics and Causal Identification",空间计量、空间杜宾与溢出效应,"Spatial Econometrics, SDM and Spillover Effects",属于“面板回归、计量经济与因果识别”父类，核心边界由空间计量、空间杜宾、SDM、空间溢出等证据确定。,"A seeded fine-grained topic under Panel Regression, Econometrics and Causal Identification.",zh,"['空间计量', '空间杜宾', 'SDM', '空间溢出']","['空间计量', '空间杜宾', 'SDM', '空间溢出']","['面板数据', '面板模型', '固定效应', '负二项回归']",10,"['ZH_0144', 'ZH_0146', 'ZH_0001', 'ZH_0493', 'ZH_0502']","['交通基础设施建设对城乡收入差距的影响及其空间效应', '数字经济驱动城市产业结构升级的时空演变', '土地流转和社会化服务对农业全要素生产率的影响实证分析', '北京市Airbnb房源价格影响因素计量分析', '生产性服务业集聚空间效应与城市技术创新——基于长江经济带108个城市面板数据的实证分析']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
TR-T42-ZH-900,technical,T42,面板回归、计量经济与因果识别,"Panel Regression, Econometrics and Causal Identification",面板回归、计量经济与因果识别（未细分）,"Panel Regression, Econometrics and Causal Identification (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['面板数据', '面板模型', '固定效应', '负二项回归']",2,"['ZH_0959', 'ZH_0404']","['湖南“省直管县”财政体制改革对县域经济发展影响实证分析', '政府主导型区域经济一体化对周边城市发展的影响差异分析——基于工业水平视角的PSM-DID实证研究']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
TR-T43-ZH-001,technical,T43,社会网络与复杂网络分析,Social and Complex Network Analysis,社会网络结构与中心性分析,Social-Network Structure and Centrality Analysis,属于“社会网络与复杂网络分析”父类，核心边界由社会网络分析、中心性、网络密度、网络结构等证据确定。,A seeded fine-grained topic under Social and Complex Network Analysis.,zh,"['社会网络分析', '中心性', '网络密度', '网络结构']","['社会网络分析', '中心性', '网络密度', '网络结构']","['创新网络', '专利网络', '合作网络', '技术创新网络']",9,"['ZH_0794', 'ZH_0158', 'ZH_0907', 'ZH_0965', 'ZH_0496']","['基于QQ群网络的东北地区城市联系特征与层级结构', '海运服务贸易网络结构演变与各国角色识别', '广东省城市创新发展水平及其网络结构演化', '长三角地区产业转移特征及其影响因素', '2000—2019年全球核电设备贸易网络结构及其影响因素']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
TR-T43-ZH-002,technical,T43,社会网络与复杂网络分析,Social and Complex Network Analysis,专利、合作与创新网络分析,"Patent, Collaboration and Innovation Networks",属于“社会网络与复杂网络分析”父类，核心边界由创新网络、专利网络、合作网络、技术创新网络等证据确定。,A seeded fine-grained topic under Social and Complex Network Analysis.,zh,"['创新网络', '专利网络', '合作网络', '技术创新网络']","['创新网络', '专利网络', '合作网络', '技术创新网络']","['社会网络分析', '中心性', '网络密度', '网络结构']",4,"['ZH_0003', 'ZH_0618', 'ZH_0913', 'ZH_0770']","['三大城市群数字技术专利创新网络演化比较研究', '基于农业产业集群的农业创新体系结构分析——以河南省鄢陵县花木产业集群为例', '美国智能制造的发展及启示', '科研数据开放的国际实践及对我国的启示']",3,reviewed,1.0,,0.4621,0.3321,8.0,v8_seeded_boundary_topic
TR-T43-ZH-003,technical,T43,社会网络与复杂网络分析,Social and Complex Network Analysis,复杂网络与多层网络分析,Complex and Multilayer Network Analysis,属于“社会网络与复杂网络分析”父类，核心边界由复杂网络、多层网络等证据确定。,A seeded fine-grained topic under Social and Complex Network Analysis.,zh,"['复杂网络', '多层网络']","['复杂网络', '多层网络']","['社会网络分析', '中心性', '网络密度', '网络结构']",4,"['ZH_0762', 'ZH_0453', 'ZH_0876', 'ZH_0686']","['知识产权保护促进了服务业内部结构优化吗？——基于复杂网络视角', '基于城市联系网络的城市群等级结构对比', '旅游目的地记忆图谱市场细分法构建', '基于标签传播算法的电网主动解列断面快速定位方法']",3,reviewed,1.0,,0.4545,0.3245,8.0,v8_seeded_boundary_topic
TR-T43-ZH-900,technical,T43,社会网络与复杂网络分析,Social and Complex Network Analysis,社会网络与复杂网络分析（未细分）,Social and Complex Network Analysis (Unresolved Subtopic),证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['社会网络分析', '中心性', '网络密度', '网络结构']",1,['ZH_0430'],['省会城市旅游中心性聚类研究'],2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
TR-T44-ZH-001,technical,T44,耦合协调、障碍度与时空演化,"Coupling Coordination, Obstacle Analysis and Spatiotemporal Evolution",耦合协调度测算与类型划分,Coupling-Coordination Measurement and Typology,属于“耦合协调、障碍度与时空演化”父类，核心边界由耦合协调、耦合协调度等证据确定。,"A seeded fine-grained topic under Coupling Coordination, Obstacle Analysis and Spatiotemporal Evolution.",zh,"['耦合协调', '耦合协调度']","['耦合协调', '耦合协调度']",[],11,"['ZH_0155', 'ZH_0100', 'ZH_0025', 'ZH_0444', 'ZH_0381']","['中国减污降碳与扩绿增长耦合协调度的时空特征及其驱动因素', '省域农村基础设施建设与乡村振兴的耦合协调发展研究', '黄河上游地区市域数字经济与绿色发展耦合协调度及提升路径', '中国省域创新基础设施与创新产出水平的耦合协调发展及其影响因素全文替换', '战略性新兴产业集聚与新质生产力耦合协调的时空特征及其驱动因素']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
TR-T44-ZH-900,technical,T44,耦合协调、障碍度与时空演化,"Coupling Coordination, Obstacle Analysis and Spatiotemporal Evolution",耦合协调、障碍度与时空演化（未细分）,"Coupling Coordination, Obstacle Analysis and Spatiotemporal Evolution (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['耦合协调', '耦合协调度']",2,"['ZH_0004', 'ZH_0908']","['中国省域共同富裕水平测度、时空分异与障碍因素', '京津冀地区粮食产量变化及其作物结构分析']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
TR-T45-ZH-001,technical,T45,文献计量与技术态势研判,Bibliometrics and Technology-Trend Assessment,技术发展态势与前沿研判,Technology Trends and Frontier Assessment,属于“文献计量与技术态势研判”父类，核心边界由发展态势、技术态势、前沿分析、趋势分析等证据确定。,A seeded fine-grained topic under Bibliometrics and Technology-Trend Assessment.,zh,"['发展态势', '技术态势', '前沿分析', '趋势分析']","['发展态势', '技术态势', '前沿分析', '趋势分析']",[],7,"['ZH_0534', 'ZH_0392', 'ZH_0466', 'ZH_0416', 'ZH_0422']","['基于六普数据的湖南省人口老龄化发展态势与对策研究', '湖南省文化产业集团化发展实证研究', '甘肃省粮食产量变化的驱动分析及趋势预测', '基于SD模型的中国西南水—能源—粮食纽带系统仿真模拟', '河南省城市入境旅游规模与位序差异化']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
