topic_id,axis,parent_category_id,parent_label_zh,parent_label_en,topic_name_zh,topic_name_en,definition_zh,definition_en,language,aliases,positive_evidence,negative_evidence,support_count,prototype_document_ids,prototype_titles,granularity_level,status,cluster_stability_nmi,parent_silhouette,direct_match_threshold,review_match_threshold,version,discovery_source
AS-A31-ZH-004,application,A31,配电网与分布式能源系统,Distribution Grids and Distributed Energy Systems,配电网短路、潮流与等值计算,"Distribution Short-Circuit, Power-Flow and Equivalent Calculation",属于“配电网与分布式能源系统”父类，核心边界由短路电流、潮流计算、等值等证据确定。,A seeded fine-grained topic under Distribution Grids and Distributed Energy Systems.,zh,"['短路电流', '潮流计算', '等值']","['短路电流', '潮流计算', '等值']","['拓扑识别', '户变关系', '电压相关性']",6,"['ZH_0096', 'ZH_0034', 'ZH_0008', 'ZH_0244', 'ZH_0267']","['计及随机性的多分布式电源接入中压配电网承载能力评估', '含逆变型分布式电源外电网的短路计算等值及其影响因素分析', '含换流器型分布式电源配电网的不对称短路电流计算方法', '基于聚合电流的高比例分布式电源接入配电网短路故障计算与分析', '考虑相关性的配电网分布式光伏承载能力提升方法']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
AS-A31-ZH-900,application,A31,配电网与分布式能源系统,Distribution Grids and Distributed Energy Systems,配电网与分布式能源系统（未细分）,Distribution Grids and Distributed Energy Systems (Unresolved Subtopic),证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['拓扑识别', '户变关系', '电压相关性']",40,"['ZH_0272', 'ZH_0761', 'ZH_0095', 'ZH_0679', 'ZH_0645']","['基于改进堆叠降噪自编码器的配电网高阻接地故障检测方法', '计及灵活性资源的交直流混合配电网双层优化', '前景导向的主动配电网智能储能软开关规划方法', '含深度学习代理模型的有源配电网电压无功控制进化算法', '基于改进乌燕鸥算法的分布式电源优化配置']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
AS-A32-ZH-001,application,A32,输电、高压直流与换流系统,"Transmission, HVDC and Converter Systems",高压直流换相失败与恢复,HVDC Commutation Failure and Recovery,属于“输电、高压直流与换流系统”父类，核心边界由换相失败、后续换相失败等证据确定。,"A seeded fine-grained topic under Transmission, HVDC and Converter Systems.",zh,"['换相失败', '后续换相失败']","['换相失败', '后续换相失败']","['柔性直流', '直流保护', '行波']",4,"['ZH_0033', 'ZH_0129', 'ZH_0035', 'ZH_0032']","['交流故障下高压直流系统无功特性分析及无功控制策略研究', '考虑多馈入系统无功电压特性的同时换相失败评估方法', '光伏接入直流受端电网下直流换相失败影响机理初探', '混合级联型HVDC系统的后续换相失败预判方法']",3,reviewed,1.0,,0.5019,0.3719,8.0,v8_seeded_boundary_topic
AS-A32-ZH-002,application,A32,输电、高压直流与换流系统,"Transmission, HVDC and Converter Systems",柔性直流故障保护与行波检测,Flexible-DC Fault Protection and Traveling-Wave Detection,属于“输电、高压直流与换流系统”父类，核心边界由柔性直流、直流保护、行波等证据确定。,"A seeded fine-grained topic under Transmission, HVDC and Converter Systems.",zh,"['柔性直流', '直流保护', '行波']","['柔性直流', '直流保护', '行波']","['换相失败', '后续换相失败']",9,"['ZH_0658', 'ZH_0917', 'ZH_0807', 'ZH_0198', 'ZH_0933']","['计及行波折反射的柔性直流电网故障限流器参数优化', '一种新型超导直流故障限流器', '利用行波波形改进编辑距离的柔性直流输电线路后备保护方案', '新能源基地柔直送出系统单极闭锁场景下交流电压序贯波动机理与抑制策略', '适配柔直系统快速性及可靠性需求的雷击干扰识别方法']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
AS-A32-ZH-003,application,A32,输电、高压直流与换流系统,"Transmission, HVDC and Converter Systems",MMC、换流站与电磁暂态建模,"MMC, Converter-Station and EMT Modeling",属于“输电、高压直流与换流系统”父类，核心边界由模块化多电平换流器、MMC、换流站、电磁暂态等证据确定。,"A seeded fine-grained topic under Transmission, HVDC and Converter Systems.",zh,"['模块化多电平换流器', 'MMC', '换流站', '电磁暂态']","['模块化多电平换流器', 'MMC', '换流站', '电磁暂态']","['换相失败', '后续换相失败']",8,"['ZH_0862', 'ZH_0235', 'ZH_0321', 'ZH_0826', 'ZH_0805']","['新能源经柔直送出系统新型孤岛鲁棒控制', '新能源经柔直外送系统的暂态同步稳定性分析', '采用双二阶广义积分器锁相环的MMC多谐波线性化阻抗建模与分析', 'MMC-HVDC输电系统中高频阻抗建模及谐振机理分析', '集成排序网络的模块化多电平换流器实时仿真模型']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
AS-A32-ZH-004,application,A32,输电、高压直流与换流系统,"Transmission, HVDC and Converter Systems",特高压直流与新能源基地输电,UHVDC and Renewable-Base Transmission,属于“输电、高压直流与换流系统”父类，核心边界由特高压直流、新能源基地等证据确定。,"A seeded fine-grained topic under Transmission, HVDC and Converter Systems.",zh,"['特高压直流', '新能源基地']","['特高压直流', '新能源基地']","['换相失败', '后续换相失败']",8,"['ZH_0331', 'ZH_0414', 'ZH_0997', 'ZH_0383', 'ZH_0814']","['提升特高压直流系统送端频率稳定性的协调控制策略', '大规模新能源基地经特高压直流送出系统中长期运行方式优化方法', '考虑LCC-HVDC设备额外动作要求的协调二级电压控制方法', '新型同送同受路径的多回直流系统交互影响及协调恢复分析', '特高压换流站系统的地震易损性分析']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
AS-A32-ZH-900,application,A32,输电、高压直流与换流系统,"Transmission, HVDC and Converter Systems",输电、高压直流与换流系统（未细分）,"Transmission, HVDC and Converter Systems (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['换相失败', '后续换相失败']",8,"['ZH_0337', 'ZH_0231', 'ZH_0310', 'ZH_0808', 'ZH_0909']","['主动换相型电流源换流器直流故障特性及恢复策略', '基于LCC注入信号归一化面积差的混合多端直流输电系统永久性故障识别方案', '多分区异步互联电力系统频率稳定分析与控制研究综述', '一种基于饱和铁心型超导限流器的混合直流限流电路的研究', '基于谐波电流比值的直流滤波器接地故障保护方案研究']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
AS-A33-ZH-001,application,A33,微电网与综合能源系统,Microgrids and Integrated Energy Systems,综合能源系统低碳经济调度,Low-Carbon Economic Dispatch of Integrated Energy Systems,属于“微电网与综合能源系统”父类，核心边界由综合能源系统、低碳调度、电-气-热等证据确定。,A seeded fine-grained topic under Microgrids and Integrated Energy Systems.,zh,"['综合能源系统', '低碳调度', '电-气-热']","['综合能源系统', '低碳调度', '电-气-热']","['微电网', '多微网', '直流微电网']",15,"['ZH_0232', 'ZH_0338', 'ZH_0711', 'ZH_0388', 'ZH_0233']","['考虑P2G-CCS-HFC协调运行的园区综合能源系统分布鲁棒优化调度', '考虑风光不确定与碳交易的区域综合能源系统双层博弈优化运行', '计及源荷多重不确定性的综合能源系统鲁棒经济调度方法', '基于MIGDT的工业园区综合能源系统鲁棒运行优化', '基于数字孪生模型的主从博弈掺氢综合能源系统最优决策方法']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
AS-A33-ZH-002,application,A33,微电网与综合能源系统,Microgrids and Integrated Energy Systems,微电网能量管理与协调控制,Microgrid Energy Management and Coordinated Control,属于“微电网与综合能源系统”父类，核心边界由微电网、多微网、直流微电网等证据确定。,A seeded fine-grained topic under Microgrids and Integrated Energy Systems.,zh,"['微电网', '多微网', '直流微电网']","['微电网', '多微网', '直流微电网']","['综合能源系统', '低碳调度', '电-气-热']",5,"['ZH_0960', 'ZH_0964', 'ZH_0226', 'ZH_0122', 'ZH_0374']","['直流微电网多源并联自主均流控制策略', '一种直流微电网多光伏变换器新型功率分配策略', '直流微网系统小干扰稳定性分析及有源阻尼控制', '基于多阶反馈重构的微电网端口变换器自抗扰策略', '基于小波变换与TKEO的故障识别与定位方法研究']",3,stable,1.0,,0.4425,0.3125,8.0,v8_seeded_boundary_topic
AS-A33-ZH-900,application,A33,微电网与综合能源系统,Microgrids and Integrated Energy Systems,微电网与综合能源系统（未细分）,Microgrids and Integrated Energy Systems (Unresolved Subtopic),证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['综合能源系统', '低碳调度', '电-气-热']",7,"['ZH_0344', 'ZH_0785', 'ZH_0811', 'ZH_0611', 'ZH_0625']","['考虑电动汽车灵活储能的交直流混合微电网功率协调控制策略', '适用于含多并联逆变器微电网联络线功率控制策略', '基于智能自学习控制的船舶微电网预同步控制策略', '考虑广义储能的微电网主动能量管理优化算法研究', '背靠背型电力弹簧分段控制方法研究']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
AS-A34-ZH-001,application,A34,新能源发电、光伏与风电,"Renewable Generation, Photovoltaics and Wind Power",风电功率预测与风电场建模,Wind-Power Forecasting and Wind-Farm Modeling,属于“新能源发电、光伏与风电”父类，核心边界由风电功率预测、风电预测、风电场等证据确定。,"A seeded fine-grained topic under Renewable Generation, Photovoltaics and Wind Power.",zh,"['风电功率预测', '风电预测', '风电场']","['风电功率预测', '风电预测', '风电场']","['新能源消纳', '风光', '新能源并网', '可再生能源']",3,"['ZH_0305', 'ZH_0199', 'ZH_0581']","['低温寒潮天气下的风电短期功率预测技术研究', '针对非平稳信号和高频噪声的自适应噪声完整集成经验模态分解-双向长短期记忆风功率预测模型', '基于混沌CSO优化时序注意力GRU模型的超短期风电功率预测']",3,reviewed,1.0,,0.5667,0.4367,8.0,v8_seeded_boundary_topic
AS-A34-ZH-002,application,A34,新能源发电、光伏与风电,"Renewable Generation, Photovoltaics and Wind Power",风光新能源并网与消纳,Wind-Solar Grid Integration and Accommodation,属于“新能源发电、光伏与风电”父类，核心边界由新能源消纳、风光、新能源并网、可再生能源等证据确定。,"A seeded fine-grained topic under Renewable Generation, Photovoltaics and Wind Power.",zh,"['新能源消纳', '风光', '新能源并网', '可再生能源']","['新能源消纳', '风光', '新能源并网', '可再生能源']","['风电功率预测', '风电预测', '风电场']",3,"['ZH_0214', 'ZH_0561', 'ZH_0324']","['计及能耗特性的风光制氢碱性质子交换膜混合电解槽多列优化策略', '大力发展分布式可再生能源应用和智能微网', '沿海区域综合能源生产单元随机优化调度']",3,reviewed,1.0,,0.5531,0.4231,8.0,v8_seeded_boundary_topic
AS-A34-ZH-003,application,A34,新能源发电、光伏与风电,"Renewable Generation, Photovoltaics and Wind Power",新能源不确定性与场景生成,Renewable Uncertainty and Scenario Generation,属于“新能源发电、光伏与风电”父类，核心边界由场景生成、随机波动、不确定性等证据确定。,"A seeded fine-grained topic under Renewable Generation, Photovoltaics and Wind Power.",zh,"['场景生成', '随机波动', '不确定性']","['场景生成', '随机波动', '不确定性']","['风电功率预测', '风电预测', '风电场']",5,"['ZH_0604', 'ZH_0111', 'ZH_0591', 'ZH_0441', 'ZH_0883']","['基于条件生成对抗网络的多区域风电短期出力场景生成方法', '基于改进MMD-GAN的可再生能源随机场景生成', '含高比例风电系统随机备用调度研究', '基于风险分摊的多风电场机会约束机组组合求解方法', '含大规模风电并网电力系统的关键线路综合辨识']",3,stable,1.0,,0.4124,0.2824,8.0,v8_seeded_boundary_topic
AS-A34-ZH-900,application,A34,新能源发电、光伏与风电,"Renewable Generation, Photovoltaics and Wind Power",新能源发电、光伏与风电（未细分）,"Renewable Generation, Photovoltaics and Wind Power (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['风电功率预测', '风电预测', '风电场']",26,"['ZH_0489', 'ZH_0304', 'ZH_0701', 'ZH_0119', 'ZH_0183']","['光伏发电接入柔直互联区域调频策略', '基于直流侧电压等效补偿的光伏并网系统间谐波电流抑制策略', '海上风电接入柔直系统交流侧故障特征及对保护的影响分析', '基于自适应高斯混合模型的含高渗透率分布式光伏电力系统风险评估', '基于基频调制电流源换流器的中频分布式远海风电直流输电系统']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
AS-A35-ZH-001,application,A35,储能、电动汽车与充换电,"Energy Storage, Electric Vehicles and Charging",储能配置、调度与共享储能,"Energy-Storage Sizing, Dispatch and Shared Storage",属于“储能、电动汽车与充换电”父类，核心边界由储能配置、储能调度、共享储能等证据确定。,"A seeded fine-grained topic under Energy Storage, Electric Vehicles and Charging.",zh,"['储能配置', '储能调度', '共享储能']","['储能配置', '储能调度', '共享储能']","['V2G', '充电桩', '电动汽车']",4,"['ZH_0458', 'ZH_0215', 'ZH_0188', 'ZH_0209']","['风电场群联合共享储能两阶段协同并网优化', '租赁市场中储能容量配置双层鲁棒优化模型', '计及联盟合作成本的新能源场站共享储能优化配置策略', '基于纳什谈判的光伏产消者与共享储能协同参与市场优化策略']",3,reviewed,1.0,,0.4928,0.3628,8.0,v8_seeded_boundary_topic
AS-A35-ZH-002,application,A35,储能、电动汽车与充换电,"Energy Storage, Electric Vehicles and Charging",V2G、电动汽车与充电设施,"V2G, Electric Vehicles and Charging Infrastructure",属于“储能、电动汽车与充换电”父类，核心边界由V2G、充电桩、电动汽车等证据确定。,"A seeded fine-grained topic under Energy Storage, Electric Vehicles and Charging.",zh,"['V2G', '充电桩', '电动汽车']","['V2G', '充电桩', '电动汽车']","['储能配置', '储能调度', '共享储能']",13,"['ZH_0091', 'ZH_0053', 'ZH_0718', 'ZH_0963', 'ZH_0906']","['考虑新能源配网三相不平衡治理的电动汽车充电策略', '大规模车网互动需求响应策略及潜力评估综述', '价格与激励需求响应下电动汽车负荷聚集商调度策略', '基于零和博弈的电力系统鲁棒优化调度研究', '基于负荷均衡加载的电力系统分布式经济调度策略']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
AS-A35-ZH-003,application,A35,储能、电动汽车与充换电,"Energy Storage, Electric Vehicles and Charging",SOC、电池管理与低电压穿越,"SOC, Battery Management and Ride-Through",属于“储能、电动汽车与充换电”父类，核心边界由SOC、荷电状态、电化学储能等证据确定。,"A seeded fine-grained topic under Energy Storage, Electric Vehicles and Charging.",zh,"['SOC', '荷电状态', '电化学储能']","['SOC', '荷电状态', '电化学储能']","['储能配置', '储能调度', '共享储能']",5,"['ZH_0105', 'ZH_0043', 'ZH_0117', 'ZH_0546', 'ZH_0317']","['基于卡尔曼滤波和模型预测控制的混合储能平抑风电功率波动策略', '计及SOC影响的电化学储能系统低电压穿越控制策略', '基于级联式模糊控制的电氢耦合直流微网能量管理策略研究', '基于ABC-RFEKF算法的锂电池SOC估计', '电池储能参与传统第三道防线频率调整的协调控制策略']",3,stable,1.0,,0.426,0.296,8.0,v8_seeded_boundary_topic
AS-A35-ZH-900,application,A35,储能、电动汽车与充换电,"Energy Storage, Electric Vehicles and Charging",储能、电动汽车与充换电（未细分）,"Energy Storage, Electric Vehicles and Charging (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['储能配置', '储能调度', '共享储能']",11,"['ZH_0571', 'ZH_0007', 'ZH_0181', 'ZH_0114', 'ZH_0438']","['面向调频的锂电池储能建模及仿真分析', '面向新型电力系统的输电网与分布式变速抽水蓄能联合规划', '附加储能的直驱型风电机组的构网型控制与小信号稳定性分析', '融合储能的光伏发电系统并网逆变器建模与稳定性分析', '考虑储能系统调度与风电消纳的峰谷分时电价优化模型研究']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
AS-A36-ZH-001,application,A36,电力市场、需求响应与能源交易,"Electricity Markets, Demand Response and Energy Trading",电力市场、电价与竞价机制,"Power Markets, Tariffs and Bidding Mechanisms",属于“电力市场、需求响应与能源交易”父类，核心边界由电力市场、输配电价、竞价等证据确定。,"A seeded fine-grained topic under Electricity Markets, Demand Response and Energy Trading.",zh,"['电力市场', '输配电价', '竞价']","['电力市场', '输配电价', '竞价']","['需求响应', '负荷响应']",7,"['ZH_0535', 'ZH_0551', 'ZH_0115', 'ZH_0206', 'ZH_0627']","['电力市场环境下工业需求响应技术的应用与研究综述', '面向新型电力系统灵活性提升的调峰容量补偿机制设计', '基于联盟合作博弈的风电数据定价方法', '中长期电力市场梯级水电站群多目标对冲模型研究', '全国统一电力市场体系下电力零售侧市场框架设计']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
AS-A36-ZH-002,application,A36,电力市场、需求响应与能源交易,"Electricity Markets, Demand Response and Energy Trading",需求响应与负荷侧互动,Demand Response and Demand-Side Interaction,属于“电力市场、需求响应与能源交易”父类，核心边界由需求响应、负荷响应等证据确定。,"A seeded fine-grained topic under Electricity Markets, Demand Response and Energy Trading.",zh,"['需求响应', '负荷响应']","['需求响应', '负荷响应']","['电力市场', '输配电价', '竞价']",5,"['ZH_0311', 'ZH_0062', 'ZH_0688', 'ZH_0757', 'ZH_0916']","['考虑准线需求响应的高比例新能源电力系统调度优化', '考虑响应可靠率的需求侧资源自主被动组合响应策略', '考虑可信度的新能源及需求响应参与英美容量市场分析及思考', '考虑直接负荷控制与风电不确定性的输电网扩展规划', '需求侧响应背景下分时电价研究与实践综述']",3,stable,1.0,,0.4147,0.2847,8.0,v8_seeded_boundary_topic
AS-A36-ZH-003,application,A36,电力市场、需求响应与能源交易,"Electricity Markets, Demand Response and Energy Trading",碳交易、碳价与绿证机制,"Carbon Trading, Carbon Pricing and Green Certificates",属于“电力市场、需求响应与能源交易”父类，核心边界由碳市场、碳交易、碳价、绿证等证据确定。,"A seeded fine-grained topic under Electricity Markets, Demand Response and Energy Trading.",zh,"['碳市场', '碳交易', '碳价', '绿证']","['碳市场', '碳交易', '碳价', '绿证']","['电力市场', '输配电价', '竞价']",3,"['ZH_0109', 'ZH_0772', 'ZH_0766']","['电-碳-绿证交易耦合下新能源发电商参与投标竞争的多市场博弈分析', '电力市场、碳市场及绿证市场互动机理及协调机制', '发电商参与碳市场与电力中长期市场联合决策模型']",3,reviewed,1.0,,0.5534,0.4234,8.0,v8_seeded_boundary_topic
AS-A36-ZH-900,application,A36,电力市场、需求响应与能源交易,"Electricity Markets, Demand Response and Energy Trading",电力市场、需求响应与能源交易（未细分）,"Electricity Markets, Demand Response and Energy Trading (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['电力市场', '输配电价', '竞价']",2,"['ZH_0276', 'ZH_0494']","['基于信息间隙决策理论的绿证实时定价问题研究', '中国碳市场顶层设计重大问题及建议']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
AS-A37-ZH-001,application,A37,电力设备运维、保护与故障恢复,"Power-Equipment Maintenance, Protection and Fault Recovery",继电保护与故障识别,Relay Protection and Fault Identification,属于“电力设备运维、保护与故障恢复”父类，核心边界由继电保护、行波保护、故障识别等证据确定。,"A seeded fine-grained topic under Power-Equipment Maintenance, Protection and Fault Recovery.",zh,"['继电保护', '行波保护', '故障识别']","['继电保护', '行波保护', '故障识别']","['状态评价', '健康指数', '设备状态']",5,"['ZH_0052', 'ZH_0092', 'ZH_0760', 'ZH_0634', 'ZH_0336']","['分接开关可控移相变压器保护配置及故障特征分析', '适用于含新能源交流电网继电保护整定计算的故障计算方法研究', '基于暂态量的继电保护研究', '基于深度神经网络的变电站继电保护装置状态监测技术', '基于融合少数类过采样均衡多分类数据的改进极限学习机的变压器故障诊断方法']",3,stable,1.0,,0.4078,0.2778,8.0,v8_seeded_boundary_topic
AS-A37-ZH-002,application,A37,电力设备运维、保护与故障恢复,"Power-Equipment Maintenance, Protection and Fault Recovery",线路与设备状态评价和健康管理,Line and Equipment Condition Assessment,属于“电力设备运维、保护与故障恢复”父类，核心边界由状态评价、健康指数、设备状态等证据确定。,"A seeded fine-grained topic under Power-Equipment Maintenance, Protection and Fault Recovery.",zh,"['状态评价', '健康指数', '设备状态']","['状态评价', '健康指数', '设备状态']","['继电保护', '行波保护', '故障识别']",3,"['ZH_0937', 'ZH_0028', 'ZH_0758']","['计及主设备时变状态的变电站短时风险评估方法', '基于健康指数的架空线路运行状态评价方法研究', '基于数字孪生的配电自动化终端设备状态评价与故障预判']",3,reviewed,1.0,,0.5513,0.4213,8.0,v8_seeded_boundary_topic
AS-A37-ZH-900,application,A37,电力设备运维、保护与故障恢复,"Power-Equipment Maintenance, Protection and Fault Recovery",电力设备运维、保护与故障恢复（未细分）,"Power-Equipment Maintenance, Protection and Fault Recovery (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['继电保护', '行波保护', '故障识别']",10,"['ZH_0177', 'ZH_0375', 'ZH_0219', 'ZH_0896', 'ZH_0224']","['基于改进型主动深度学习框架的油浸式变压器故障辨识算法', '多策略改进DBO算法与KELM的变压器故障辨识', '一种新型单芯移相变压器的差动保护方法研究', '基于小波变换的配电变压器差动保护相位补偿方法', '基于知识引导Raindrop学习的变压器健康评估方法']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
AS-A38-ZH-001,application,A38,电力电子、逆变器与构网控制,"Power Electronics, Inverters and Grid-Forming Control",构网逆变器、下垂与虚拟同步控制,"Grid-Forming Inverters, Droop and Virtual-Synchronous Control",属于“电力电子、逆变器与构网控制”父类，核心边界由构网逆变器、构网型、虚拟同步机、虚拟振荡器、下垂控制等证据确定。,"A seeded fine-grained topic under Power Electronics, Inverters and Grid-Forming Control.",zh,"['构网逆变器', '构网型', '虚拟同步机', '虚拟振荡器', '下垂控制']","['构网逆变器', '构网型', '虚拟同步机', '虚拟振荡器', '下垂控制']","['低电压穿越', '故障穿越']",5,"['ZH_0897', 'ZH_0013', 'ZH_0010', 'ZH_0190', 'ZH_0041']","['电力系统变流器构网控制技术的现状与发展趋势', '构网型下垂控制中虚拟阻抗的作用、改进及研究前景分析', '面向构网逆变器的虚拟振荡器控制技术:统一设计框架与关键问题探讨', '弱电网下虚拟同步补偿器对新能源暂态同步稳定性的影响机理', '计及电压动态特性的虚拟同步机暂态稳定性分析']",3,stable,1.0,,0.4373,0.3073,8.0,v8_seeded_boundary_topic
AS-A38-ZH-002,application,A38,电力电子、逆变器与构网控制,"Power Electronics, Inverters and Grid-Forming Control",新能源变流器低电压穿越,Converter Low-Voltage Ride-Through,属于“电力电子、逆变器与构网控制”父类，核心边界由低电压穿越、故障穿越等证据确定。,"A seeded fine-grained topic under Power Electronics, Inverters and Grid-Forming Control.",zh,"['低电压穿越', '故障穿越']","['低电压穿越', '故障穿越']","['构网逆变器', '构网型', '虚拟同步机', '虚拟振荡器']",3,"['ZH_0277', 'ZH_0227', 'ZH_0822']","['基于锁相环相位补偿的光伏逆变器低电压穿越快速无功控制', '锁相环动态对切换延迟导致的暂态过电压的影响', '基于谐波特性的光伏孤岛与低电压穿越同步检测方法']",3,reviewed,1.0,,0.5676,0.4376,8.0,v8_seeded_boundary_topic
AS-A38-ZH-003,application,A38,电力电子、逆变器与构网控制,"Power Electronics, Inverters and Grid-Forming Control",SVG与无功支撑控制,SVG and Reactive-Power Support Control,属于“电力电子、逆变器与构网控制”父类，核心边界由SVG、无功控制、静止无功发生器等证据确定。,"A seeded fine-grained topic under Power Electronics, Inverters and Grid-Forming Control.",zh,"['SVG', '无功控制', '静止无功发生器']","['SVG', '无功控制', '静止无功发生器']","['构网逆变器', '构网型', '虚拟同步机', '虚拟振荡器']",3,"['ZH_0120', 'ZH_0376', 'ZH_0045']","['综合提升新能源高占比受端电网小干扰和暂态电压稳定性的SVG优化配置方法', '基于构网变流器的新能源场站暂态电压分散协同控制策略', '基于故障穿越演化特性的SVG电磁暂态模型测辨方法']",3,reviewed,1.0,,0.5694,0.4394,8.0,v8_seeded_boundary_topic
AS-A38-ZH-900,application,A38,电力电子、逆变器与构网控制,"Power Electronics, Inverters and Grid-Forming Control",电力电子、逆变器与构网控制（未细分）,"Power Electronics, Inverters and Grid-Forming Control (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['构网逆变器', '构网型', '虚拟同步机', '虚拟振荡器']",14,"['ZH_0427', 'ZH_0768', 'ZH_0371', 'ZH_0420', 'ZH_0352']","['基于多谐振电网电压前馈的并网逆变器相位补偿算法研究', '多功能并网变换器容量优化控制策略', '基于自适应虚拟阻抗的构网型变流器暂态稳定性提升策略研究', '基于频率稳定性提升的虚拟惯性优化控制策略', '基于抗频率偏移电感辨识的并网逆变器模型预测控制']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
AS-A39-ZH-001,application,A39,区域经济、城市群与空间发展,"Regional Economy, Urban Agglomerations and Spatial Development",区域经济差异与空间关联,Regional Economic Disparity and Spatial Association,属于“区域经济、城市群与空间发展”父类，核心边界由区域差异、空间关联、省域等证据确定。,"A seeded fine-grained topic under Regional Economy, Urban Agglomerations and Spatial Development.",zh,"['区域差异', '空间关联', '省域']","['区域差异', '空间关联', '省域']","['城市群', '都市圈', '长三角', '京津冀']",12,"['ZH_0783', 'ZH_0168', 'ZH_0647', 'ZH_0812', 'ZH_0617']","['中国竞技体育发展的区域差异研究', '城市更新作用下生态韧性时空分异及其影响效应——以环长株潭城市群为例', '欠发达省域经济差异的时空演变分析', '基于NRCA的中国省际能源利用评价研究', '经济技术开发区建设对中国经济格局的影响']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
AS-A39-ZH-002,application,A39,区域经济、城市群与空间发展,"Regional Economy, Urban Agglomerations and Spatial Development",城市群、都市圈与区域协同,"Urban Agglomerations, Metropolitan Areas and Regional Coordination",属于“区域经济、城市群与空间发展”父类，核心边界由城市群、都市圈、长三角、京津冀、珠三角等证据确定。,"A seeded fine-grained topic under Regional Economy, Urban Agglomerations and Spatial Development.",zh,"['城市群', '都市圈', '长三角', '京津冀', '珠三角']","['城市群', '都市圈', '长三角', '京津冀', '珠三角']","['区域差异', '空间关联', '省域']",20,"['ZH_0429', 'ZH_0364', 'ZH_0562', 'ZH_0729', 'ZH_0156']","['基于协同发展的长三角城市群空间格局研究', '长三角城市群旅游经济一体化形成机制与协同发展模式——基于联系网络视角', '长三角城市群产业生态效率及其时空跃迁特征', '中国东部沿海五大城市群旅游流网络的结构特征及其韧性评估——基于演化韧性的视角', '长三角城市群高铁与民航服务网络空间特征及其影响因素']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
AS-A39-ZH-003,application,A39,区域经济、城市群与空间发展,"Regional Economy, Urban Agglomerations and Spatial Development",区域高质量与协调发展,Regional High-Quality and Coordinated Development,属于“区域经济、城市群与空间发展”父类，核心边界由高质量发展、协调发展、区域发展等证据确定。,"A seeded fine-grained topic under Regional Economy, Urban Agglomerations and Spatial Development.",zh,"['高质量发展', '协调发展', '区域发展']","['高质量发展', '协调发展', '区域发展']","['区域差异', '空间关联', '省域']",6,"['ZH_0579', 'ZH_0853', 'ZH_0753', 'ZH_0767', 'ZH_0601']","['城市群经济、多城市群与区域协调发展', '长江中游城市群综合承载力评价与预测全文替换', '城市用地扩张与生态环境保护的交互作用研究——以长株潭城市群为例', '中原经济区县域交通优势度与区域经济空间耦合', '郑州都市区镇域经济差异的空间分析']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
